ticker,price,change_pct,volume,avg_volume,market_cap,float
KXIN,1.24,-3.125,75492.0,433179.0,2050664.0,1418651.0
LABT,1.88,-1.0526,91570.0,1795131.0,4455013.0,1023302.0
LESL,0.5722,4.6069,380175.0,1240327.0,5358925.0,9127498.0
LEXX,14.15,14.8539,22428.0,33419.0,23383130.0,1602575.0
LGHL,0.4353,-0.9782,626843.0,4650561.0,3615559.0,455328.0
LGO,0.7095,0.1411,277322.0,1482429.0,73173576.0,
LGPS,0.9401,-4.1692,101396.0,3904627.0,22196580.0,
LGVN,6.81,3.4954,41237.0,42893.0,21711622.0,2569305.0
LHAI,1.16,-4.1322,1553073.0,9787387.0,19174800.0,10130080.0
LICN,1.15,-1.2876,5322.0,934757.0,18902348.0,
LIDR,1.37,0.0,1402698.0,3187343.0,63688988.0,41097062.0
LIMN,3.71,0.2703,22871.0,695802.0,4983298.0,
LITS,1.14,9.6154,159927.0,251822.0,38788728.0,31820367.0
LITZ,8.26,-8.2222,2792844.0,1703353.0,,
LNAI,2.39,1.7021,12632.0,970504.0,10835998.0,
LNKS,1.03,6.372,81910.0,1519806.0,1654811.0,45448.0
LOOP,0.4771,-6.8891,146417.0,1613450.0,23082276.0,26662906.0
LOT,1.15,-0.8621,148745.0,254100.0,745354560.0,9392634.0
LRHC,2.8968,,664992.0,150981.0,9611102.0,
LSTA,1.65,0.6098,32283.0,233044.0,14868046.0,6646737.0
LUCY,0.9299,2.7287,271498.0,7932874.0,8005691.0,
LUNG,2.21,-2.2124,220377.0,588308.0,94915672.0,
LVWR,1.28,11.3043,1037052.0,4320408.0,262927952.0,13503815.0
LX,0.8817,3.5224,5833023.0,3281124.0,145293824.0,111350398.0
LXEH,1.5,-3.6361,15309.0,72753.0,2875000.0,
LZMH,1.28,3.2258,25010.0,385853.0,11492480.0,
MASK,1.31,2.3437,131072.0,809235.0,4741001.0,756661.0
MBRX,0.7099,5.0925,775601.0,1270722.0,13826992.0,17032384.0
MCRP,0.9231,-5.2648,173140.0,714532.0,32205526.0,11886494.0
MDCX,0.172,0.8798,15867005.0,3356440.0,10867065.0,59815611.0
MDXH,0.7484,3.057,271597.0,6060233.0,71410368.0,42511845.0
MEDS,0.916,-4.6925,310575.0,270019.0,2804717.0,1484051.0
